0,-0.6319387225706732,0.8754996308373126,-1.0
1,-0.1822201007280715,1.2348230688580615,-1.0
2,1.719166655471541,1.5512633512612783,1.0
3,1.878286928238968,0.4755491288575886,1.0
4,-0.8828777311064231,1.6536062043530415,-1.0
5,-0.815094710946417,0.7705693630549084,-1.0
6,1.5291359279714336,0.5537568824889272,1.0
7,-0.14387639253033524,-0.73202894451836,1.0
8,-0.6011901386529903,-0.9800960438498304,1.0
9,0.605094443308356,1.1089846385069757,1.0
10,1.2494328438474476,1.3046710604481166,1.0
11,-0.3249996657708337,-0.5107025026237338,1.0
12,-0.10150650336567968,-0.8651479784615732,1.0
13,1.2943152057088514,0.24456020934984535,1.0
14,-0.3565092662029725,0.20835404710454286,-1.0
15,-0.15641702074851527,1.6270457459640326,-1.0
16,0.8718914019775559,1.0445109899210778,1.0
17,0.7524803948213901,0.2910101863351111,1.0
18,-0.1403904424161454,0.24388790822106632,1.0
19,-0.30816853201245853,0.3236381127581627,-1.0
20,-0.9473454173369315,1.392410111965563,-1.0
21,-0.11011146403686523,1.446541646871291,-1.0
22,0.8756182437032276,1.992110398022363,-1.0
23,-0.6144062882552617,-0.7303800705683647,1.0
24,0.07844496509969079,1.9169982678828221,-1.0
